symbol,timestamp,action,prob,price,pred_direction,actual_direction,correct,position_id,event_type,direction,entry_price,close_price,position_open_time,position_close_time,position_duration_hours,allocated_capital,pnl_pct,pnl_amount,fee_paid,open_positions_count,available_capital,total_equity,peak_equity,drawdown_pct,cumulative_pnl,cumulative_closed_trades,portfolio_return_pct
BTC/USDT,2026-01-20 05:00:00,SHORT,0.42082300782203674,0.007324,0.0,0.0,True,3,OPEN,SHORT,0.007324,,2026-01-20 05:00:00,,,140.62,0.0,0.0,0.0,3,421.88,-284.77,1016.78,-128.01,0.0,0,-128.48
BTC/USDT,2026-01-20 06:00:00,SHORT,0.4133000075817108,0.005185,0.0,1.0,False,4,OPEN,SHORT,0.005185,,2026-01-20 06:00:00,,,105.47,0.0,0.0,0.0,4,316.41,258.87,1016.78,-74.54,0.0,0,-74.11
BTC/USDT,2026-01-20 07:00:00,HOLD,0.4827600121498108,0.008938,0.0,0.0,True,0,HOLD,,0.008938,,,,,0.0,0.0,0.0,0.0,4,316.41,-771.38,1016.78,-175.87,0.0,0,-177.14
BTC/USDT,2026-01-20 08:00:00,HOLD,0.5274860262870789,0.008531,1.0,0.0,False,0,HOLD,,0.008531,,,,,0.0,0.0,0.0,0.0,4,316.41,-659.88,1016.78,-164.9,0.0,0,-165.99
BTC/USDT,2026-01-20 09:00:00,SHORT,0.4237329959869385,0.006531,0.0,0.0,True,5,OPEN,SHORT,0.006531,,2026-01-20 09:00:00,,,79.1,0.0,0.0,0.0,5,237.3,-110.76,1016.78,-110.89,0.0,0,-111.08
BTC/USDT,2026-01-20 10:00:00,HOLD,0.48489099740982056,0.005763,0.0,1.0,False,0,HOLD,,0.005763,,,,,0.0,0.0,0.0,0.0,5,237.3,109.22,1016.78,-89.26,0.0,0,-89.08
BTC/USDT,2026-01-20 11:00:00,HOLD,0.47412100434303284,0.006996,0.0,0.0,True,0,HOLD,,0.006996,,,,,0.0,0.0,0.0,0.0,5,237.3,-244.0,1016.78,-124.0,0.0,0,-124.4
BTC/USDT,2026-01-20 12:00:00,HOLD,0.5068209767341614,0.00651,1.0,1.0,True,0,HOLD,,0.00651,,,,,0.0,0.0,0.0,0.0,5,237.3,-104.71,1016.78,-110.3,0.0,0,-110.47
BTC/USDT,2026-01-20 13:00:00,LONG,0.5712820291519165,0.00821,1.0,1.0,True,1,CLOSE,SHORT,0.001425,0.00821,2026-01-19 21:00:00,2026-01-20 13:00:00,16.0,250.0,-476.3636,-1190.91,0.94,1,347.35,463.02,1016.78,-54.46,-1190.91,1,-53.7
BTC/USDT,2026-01-20 13:00:00,LONG,0.5712820291519165,0.00821,1.0,1.0,True,2,CLOSE,SHORT,0.003137,0.00821,2026-01-20 01:00:00,2026-01-20 13:00:00,12.0,187.5,-161.6868,-303.16,0.1155,1,347.35,463.02,1016.78,-54.46,-1494.07,2,-53.7
BTC/USDT,2026-01-20 13:00:00,LONG,0.5712820291519165,0.00821,1.0,1.0,True,3,CLOSE,SHORT,0.007324,0.00821,2026-01-20 05:00:00,2026-01-20 13:00:00,8.0,140.62,-12.1068,-17.27,0.1235,1,347.35,463.02,1016.78,-54.46,-1511.34,3,-53.7
BTC/USDT,2026-01-20 13:00:00,LONG,0.5712820291519165,0.00821,1.0,1.0,True,4,CLOSE,SHORT,0.005185,0.00821,2026-01-20 06:00:00,2026-01-20 13:00:00,7.0,105.47,-58.3573,-61.64,0.0439,1,347.35,463.02,1016.78,-54.46,-1572.98,4,-53.7
BTC/USDT,2026-01-20 13:00:00,LONG,0.5712820291519165,0.00821,1.0,1.0,True,5,CLOSE,SHORT,0.006531,0.00821,2026-01-20 09:00:00,2026-01-20 13:00:00,4.0,79.1,-25.7169,-20.46,0.0587,1,347.35,463.02,1016.78,-54.46,-1593.44,5,-53.7
BTC/USDT,2026-01-20 13:00:00,LONG,0.5712820291519165,0.00821,1.0,1.0,True,6,OPEN,LONG,0.00821,,2026-01-20 13:00:00,,,115.78,0.0,0.0,0.0,1,347.35,463.02,1016.78,-54.46,-1593.44,5,-53.7
BTC/USDT,2026-01-20 14:00:00,HOLD,0.5644000172615051,0.009848,1.0,0.0,False,0,HOLD,,0.009848,,,,,0.0,0.0,0.0,0.0,1,347.35,486.08,1016.78,-52.19,-1593.44,5,-51.39
BTC/USDT,2026-01-20 15:00:00,HOLD,0.48737001419067383,0.009254,0.0,1.0,False,0,HOLD,,0.009254,,,,,0.0,0.0,0.0,0.0,1,347.35,477.71,1016.78,-53.02,-1593.44,5,-52.23
BTC/USDT,2026-01-20 16:00:00,HOLD,0.45799100399017334,0.011337,0.0,0.0,True,0,HOLD,,0.011337,,,,,0.0,0.0,0.0,0.0,1,347.35,507.06,1016.78,-50.13,-1593.44,5,-49.29
BTC/USDT,2026-01-20 17:00:00,HOLD,0.45262500643730164,0.007412,0.0,0.0,True,0,HOLD,,0.007412,,,,,0.0,0.0,0.0,0.0,1,347.35,451.76,1016.78,-55.57,-1593.44,5,-54.82
BTC/USDT,2026-01-20 18:00:00,SHORT,0.3637459874153137,0.007235,0.0,1.0,False,6,CLOSE,LONG,0.00821,0.007235,2026-01-20 13:00:00,2026-01-20 18:00:00,5.0,115.78,-11.8762,-13.95,0.1019,1,336.88,449.06,1016.78,-55.83,-1607.39,6,-55.09
BTC/USDT,2026-01-20 18:00:00,SHORT,0.3637459874153137,0.007235,0.0,1.0,False,7,OPEN,SHORT,0.007235,,2026-01-20 18:00:00,,,112.29,0.0,0.0,0.0,1,336.88,449.06,1016.78,-55.83,-1607.39,6,-55.09
BTC/USDT,2026-01-20 19:00:00,SHORT,0.40939000248908997,0.011068,0.0,1.0,False,8,OPEN,SHORT,0.011068,,2026-01-20 19:00:00,,,84.22,0.0,0.0,0.0,2,252.66,389.56,1016.78,-61.69,-1607.39,6,-61.04
BTC/USDT,2026-01-20 20:00:00,SHORT,0.31977400183677673,0.016313,0.0,1.0,False,9,OPEN,SHORT,0.016313,,2026-01-20 20:00:00,,,63.17,0.0,0.0,0.0,3,189.5,268.29,1016.78,-73.61,-1607.39,6,-73.17
BTC/USDT,2026-01-20 21:00:00,SHORT,0.4020949900150299,0.016682,0.0,1.0,False,10,OPEN,SHORT,0.016682,,2026-01-20 21:00:00,,,47.37,0.0,0.0,0.0,4,142.12,258.31,1016.78,-74.6,-1607.39,6,-74.17
BTC/USDT,2026-01-20 22:00:00,SHORT,0.4273270070552826,0.016738,0.0,0.0,True,11,OPEN,SHORT,0.016738,,2026-01-20 22:00:00,,,35.53,0.0,0.0,0.0,5,106.59,256.6,1016.78,-74.76,-1607.39,6,-74.34
BTC/USDT,2026-01-20 23:00:00,SHORT,0.33751899003982544,0.011632,0.0,0.0,True,12,OPEN,SHORT,0.011632,,2026-01-20 23:00:00,,,26.65,0.0,0.0,0.0,6,79.94,419.59,1016.78,-58.73,-1607.39,6,-58.04
BTC/USDT,2026-01-21 00:00:00,SHORT,0.40327998995780945,0.010681,0.0,1.0,False,13,OPEN,SHORT,0.010681,,2026-01-21 00:00:00,,,19.99,0.0,0.0,0.0,7,59.96,452.14,1016.78,-55.53,-1607.39,6,-54.79
BTC/USDT,2026-01-21 01:00:00,SHORT,0.4339199960231781,0.01204,0.0,1.0,False,14,OPEN,SHORT,0.01204,,2026-01-21 01:00:00,,,14.99,0.0,0.0,0.0,8,44.97,403.09,1016.78,-60.36,-1607.39,6,-59.69
BTC/USDT,2026-01-21 02:00:00,SHORT,0.37095099687576294,0.013592,0.0,0.0,True,15,OPEN,SHORT,0.013592,,2026-01-21 02:00:00,,,11.24,0.0,0.0,0.0,9,33.73,345.13,1016.78,-66.06,-1607.39,6,-65.49
BTC/USDT,2026-01-21 03:00:00,HOLD,0.4626379907131195,0.006639,0.0,1.0,False,0,HOLD,,0.006639,,,,,0.0,0.0,0.0,0.0,9,33.73,610.44,1016.78,-39.96,-1607.39,6,-38.96
BTC/USDT,2026-01-21 04:00:00,HOLD,0.5218809843063354,0.00867,1.0,1.0,True,0,HOLD,,0.00867,,,,,0.0,0.0,0.0,0.0,9,33.73,532.95,1016.78,-47.58,-1607.39,6,-46.7
BTC/USDT,2026-01-21 05:00:00,HOLD,0.4484739899635315,0.008937,0.0,0.0,True,0,HOLD,,0.008937,,,,,0.0,0.0,0.0,0.0,9,33.73,522.77,1016.78,-48.59,-1607.39,6,-47.72
BTC/USDT,2026-01-21 06:00:00,HOLD,0.5010939836502075,0.007181,1.0,0.0,False,0,HOLD,,0.007181,,,,,0.0,0.0,0.0,0.0,9,33.73,589.77,1016.78,-42.0,-1607.39,6,-41.02
BTC/USDT,2026-01-21 07:00:00,HOLD,0.5390959978103638,0.005026,1.0,0.0,False,0,HOLD,,0.005026,,,,,0.0,0.0,0.0,0.0,9,33.73,672.01,1016.78,-33.91,-1607.39,6,-32.8
BTC/USDT,2026-01-21 08:00:00,HOLD,0.4890359938144684,0.004905,0.0,1.0,False,0,HOLD,,0.004905,,,,,0.0,0.0,0.0,0.0,9,33.73,676.63,1016.78,-33.45,-1607.39,6,-32.34
BTC/USDT,2026-01-21 09:00:00,HOLD,0.49201300740242004,0.007163,0.0,0.0,True,0,HOLD,,0.007163,,,,,0.0,0.0,0.0,0.0,9,33.73,590.46,1016.78,-41.93,-1607.39,6,-40.95
BTC/USDT,2026-01-21 10:00:00,HOLD,0.4878529906272888,0.005609,0.0,1.0,False,0,HOLD,,0.005609,,,,,0.0,0.0,0.0,0.0,9,33.73,649.76,1016.78,-36.1,-1607.39,6,-35.02
BTC/USDT,2026-01-21 11:00:00,HOLD,0.47007301449775696,0.006439,0.0,0.0,True,0,HOLD,,0.006439,,,,,0.0,0.0,0.0,0.0,9,33.73,618.1,1016.78,-39.21,-1607.39,6,-38.19
BTC/USDT,2026-01-21 12:00:00,LONG,0.5985400080680847,0.003577,1.0,0.0,False,7,CLOSE,SHORT,0.007235,0.003577,2026-01-20 18:00:00,2026-01-21 12:00:00,18.0,112.29,50.5601,56.44,0.1689,1,544.95,726.42,1016.78,-28.56,-1550.96,7,-27.36
BTC/USDT,2026-01-21 12:00:00,LONG,0.5985400080680847,0.003577,1.0,0.0,False,8,CLOSE,SHORT,0.011068,0.003577,2026-01-20 19:00:00,2026-01-21 12:00:00,17.0,84.22,67.6795,56.72,0.1411,1,544.95,726.42,1016.78,-28.56,-1494.24,8,-27.36
BTC/USDT,2026-01-21 12:00:00,LONG,0.5985400080680847,0.003577,1.0,0.0,False,9,CLOSE,SHORT,0.016313,0.003577,2026-01-20 20:00:00,2026-01-21 12:00:00,16.0,63.17,78.0723,49.09,0.1124,1,544.95,726.42,1016.78,-28.56,-1445.15,9,-27.36
BTC/USDT,2026-01-21 12:00:00,LONG,0.5985400080680847,0.003577,1.0,0.0,False,10,CLOSE,SHORT,0.016682,0.003577,2026-01-20 21:00:00,2026-01-21 12:00:00,15.0,47.37,78.5563,37.05,0.0845,1,544.95,726.42,1016.78,-28.56,-1408.1,10,-27.36
BTC/USDT,2026-01-21 12:00:00,LONG,0.5985400080680847,0.003577,1.0,0.0,False,11,CLOSE,SHORT,0.016738,0.003577,2026-01-20 22:00:00,2026-01-21 12:00:00,14.0,35.53,78.6281,27.81,0.0634,1,544.95,726.42,1016.78,-28.56,-1380.29,11,-27.36
BTC/USDT,2026-01-21 12:00:00,LONG,0.5985400080680847,0.003577,1.0,0.0,False,12,CLOSE,SHORT,0.011632,0.003577,2026-01-20 23:00:00,2026-01-21 12:00:00,13.0,26.65,69.2487,18.36,0.0451,1,544.95,726.42,1016.78,-28.56,-1361.93,12,-27.36
BTC/USDT,2026-01-21 12:00:00,LONG,0.5985400080680847,0.003577,1.0,0.0,False,13,CLOSE,SHORT,0.010681,0.003577,2026-01-21 00:00:00,2026-01-21 12:00:00,12.0,19.99,66.5091,13.23,0.0332,1,544.95,726.42,1016.78,-28.56,-1348.7,13,-27.36
BTC/USDT,2026-01-21 12:00:00,LONG,0.5985400080680847,0.003577,1.0,0.0,False,14,CLOSE,SHORT,0.01204,0.003577,2026-01-21 01:00:00,2026-01-21 12:00:00,11.0,14.99,70.2887,10.48,0.0255,1,544.95,726.42,1016.78,-28.56,-1338.22,14,-27.36
BTC/USDT,2026-01-21 12:00:00,LONG,0.5985400080680847,0.003577,1.0,0.0,False,15,CLOSE,SHORT,0.013592,0.003577,2026-01-21 02:00:00,2026-01-21 12:00:00,10.0,11.24,73.6815,8.24,0.0195,1,544.95,726.42,1016.78,-28.56,-1329.97,15,-27.36
BTC/USDT,2026-01-21 12:00:00,LONG,0.5985400080680847,0.003577,1.0,0.0,False,16,OPEN,LONG,0.003577,,2026-01-21 12:00:00,,,181.65,0.0,0.0,0.0,1,544.95,726.42,1016.78,-28.56,-1329.97,15,-27.36
BTC/USDT,2026-01-21 13:00:00,HOLD,0.5013660192489624,0.002416,1.0,1.0,True,0,HOLD,,0.002416,,,,,0.0,0.0,0.0,0.0,1,544.95,667.5,1016.78,-34.35,-1329.97,15,-33.25
BTC/USDT,2026-01-21 14:00:00,HOLD,0.5321710109710693,0.002541,1.0,0.0,False,0,HOLD,,0.002541,,,,,0.0,0.0,0.0,0.0,1,544.95,673.83,1016.78,-33.73,-1329.97,15,-32.62
BTC/USDT,2026-01-21 15:00:00,HOLD,0.5422499775886536,0.002076,1.0,0.0,False,0,HOLD,,0.002076,,,,,0.0,0.0,0.0,0.0,1,544.95,650.27,1016.78,-36.05,-1329.97,15,-34.97
BTC/USDT,2026-01-21 16:00:00,SHORT,0.4376629889011383,0.001472,0.0,1.0,False,16,CLOSE,LONG,0.003577,0.001472,2026-01-21 12:00:00,2026-01-21 16:00:00,4.0,181.65,-58.8421,-107.04,0.0747,1,464.67,619.41,1016.78,-39.08,-1437.01,16,-38.06
BTC/USDT,2026-01-21 16:00:00,SHORT,0.4376629889011383,0.001472,0.0,1.0,False,17,OPEN,SHORT,0.001472,,2026-01-21 16:00:00,,,154.89,0.0,0.0,0.0,1,464.67,619.41,1016.78,-39.08,-1437.01,16,-38.06
BTC/USDT,2026-01-21 17:00:00,HOLD,0.5357509851455688,0.002992,1.0,0.0,False,0,HOLD,,0.002992,,,,,0.0,0.0,0.0,0.0,1,464.67,459.66,1016.78,-54.79,-1437.01,16,-54.03
BTC/USDT,2026-01-21 18:00:00,HOLD,0.5018069744110107,0.002906,1.0,0.0,False,0,HOLD,,0.002906,,,,,0.0,0.0,0.0,0.0,1,464.67,468.7,1016.78,-53.9,-1437.01,16,-53.13
BTC/USDT,2026-01-21 19:00:00,SHORT,0.405894011259079,0.002161,0.0,0.0,True,18,OPEN,SHORT,0.002161,,2026-01-21 19:00:00,,,116.17,0.0,0.0,0.0,2,348.5,546.95,1016.78,-46.21,-1437.01,16,-45.3
BTC/USDT,2026-01-21 20:00:00,HOLD,0.5274739861488342,0.002028,1.0,1.0,True,0,HOLD,,0.002028,,,,,0.0,0.0,0.0,0.0,2,348.5,568.04,1016.78,-44.13,-1437.01,16,-43.2
BTC/USDT,2026-01-21 21:00:00,HOLD,0.46678999066352844,0.003358,0.0,0.0,True,0,HOLD,,0.003358,,,,,0.0,0.0,0.0,0.0,2,348.5,356.74,1016.78,-64.92,-1437.01,16,-64.33
BTC/USDT,2026-01-21 22:00:00,HOLD,0.44663500785827637,0.002609,0.0,0.0,True,0,HOLD,,0.002609,,,,,0.0,0.0,0.0,0.0,2,348.5,475.73,1016.78,-53.21,-1437.01,16,-52.43
BTC/USDT,2026-01-21 23:00:00,HOLD,0.4665539860725403,0.002532,0.0,1.0,False,0,HOLD,,0.002532,,,,,0.0,0.0,0.0,0.0,2,348.5,487.91,1016.78,-52.01,-1437.01,16,-51.21
BTC/USDT,2026-01-22 00:00:00,HOLD,0.46290600299835205,0.007377,0.0,1.0,False,0,HOLD,,0.007377,,,,,0.0,0.0,0.0,0.0,2,348.5,-281.5,1016.78,-127.69,-1437.01,16,-128.15
BTC/USDT,2026-01-22 01:00:00,SHORT,0.4127410054206848,0.008013,0.0,0.0,True,19,OPEN,SHORT,0.008013,,2026-01-22 01:00:00,,,87.13,0.0,0.0,0.0,3,261.38,-382.55,1016.78,-137.62,-1437.01,16,-138.26
BTC/USDT,2026-01-22 02:00:00,LONG,0.5716220140457153,0.008009,1.0,0.0,False,17,CLOSE,SHORT,0.001472,0.008009,2026-01-21 16:00:00,2026-01-22 02:00:00,10.0,154.89,-443.9553,-687.64,0.5322,1,261.28,348.29,1016.78,-65.75,-2124.65,17,-65.17
BTC/USDT,2026-01-22 02:00:00,LONG,0.5716220140457153,0.008009,1.0,0.0,False,18,CLOSE,SHORT,0.002161,0.008009,2026-01-21 19:00:00,2026-01-22 02:00:00,7.0,116.17,-270.6672,-314.43,0.1981,1,261.28,348.29,1016.78,-65.75,-2439.08,18,-65.17
BTC/USDT,2026-01-22 02:00:00,LONG,0.5716220140457153,0.008009,1.0,0.0,False,19,CLOSE,SHORT,0.008013,0.008009,2026-01-22 01:00:00,2026-01-22 02:00:00,1.0,87.13,0.0539,-0.13,0.0871,1,261.28,348.29,1016.78,-65.75,-2439.21,19,-65.17
BTC/USDT,2026-01-22 02:00:00,LONG,0.5716220140457153,0.008009,1.0,0.0,False,20,OPEN,LONG,0.008009,,2026-01-22 02:00:00,,,87.09,0.0,0.0,0.0,1,261.28,348.29,1016.78,-65.75,-2439.21,19,-65.17
BTC/USDT,2026-01-22 03:00:00,HOLD,0.5115810036659241,0.005611,1.0,1.0,True,0,HOLD,,0.005611,,,,,0.0,0.0,0.0,0.0,1,261.28,322.25,1016.78,-68.31,-2439.21,19,-67.78
BTC/USDT,2026-01-22 04:00:00,HOLD,0.4623039960861206,0.006629,0.0,1.0,False,0,HOLD,,0.006629,,,,,0.0,0.0,0.0,0.0,1,261.28,333.31,1016.78,-67.22,-2439.21,19,-66.67
BTC/USDT,2026-01-22 05:00:00,LONG,0.5935800075531006,0.007941,1.0,1.0,True,21,OPEN,LONG,0.007941,,2026-01-22 05:00:00,,,65.32,0.0,0.0,0.0,2,195.96,347.49,1016.78,-65.82,-2439.21,19,-65.25
BTC/USDT,2026-01-22 06:00:00,HOLD,0.5338410139083862,0.010813,1.0,0.0,False,0,HOLD,,0.010813,,,,,0.0,0.0,0.0,0.0,2,195.96,402.3,1016.78,-60.43,-2439.21,19,-59.77
BTC/USDT,2026-01-22 07:00:00,HOLD,0.4589970111846924,0.007478,0.0,0.0,True,0,HOLD,,0.007478,,,,,0.0,0.0,0.0,0.0,2,195.96,338.65,1016.78,-66.69,-2439.21,19,-66.14
BTC/USDT,2026-01-22 08:00:00,HOLD,0.45064398646354675,0.006984,0.0,0.0,True,0,HOLD,,0.006984,,,,,0.0,0.0,0.0,0.0,2,195.96,329.22,1016.78,-67.62,-2439.21,19,-67.08
BTC/USDT,2026-01-22 09:00:00,HOLD,0.5372290015220642,0.006046,1.0,0.0,False,0,HOLD,,0.006046,,,,,0.0,0.0,0.0,0.0,2,195.96,311.33,1016.78,-69.38,-2439.21,19,-68.87
BTC/USDT,2026-01-22 10:00:00,HOLD,0.50518399477005,0.004206,1.0,0.0,False,0,HOLD,,0.004206,,,,,0.0,0.0,0.0,0.0,2,195.96,276.23,1016.78,-72.83,-2439.21,19,-72.38
BTC/USDT,2026-01-22 11:00:00,HOLD,0.5074120163917542,0.003899,1.0,0.0,False,0,HOLD,,0.003899,,,,,0.0,0.0,0.0,0.0,2,195.96,270.35,1016.78,-73.41,-2439.21,19,-72.96
BTC/USDT,2026-01-22 12:00:00,HOLD,0.5124830007553101,0.002782,1.0,0.0,False,0,HOLD,,0.002782,,,,,0.0,0.0,0.0,0.0,2,195.96,249.05,1016.78,-75.51,-2439.21,19,-75.09
BTC/USDT,2026-01-22 13:00:00,HOLD,0.45966199040412903,0.001794,0.0,1.0,False,0,HOLD,,0.001794,,,,,0.0,0.0,0.0,0.0,2,195.96,230.19,1016.78,-77.36,-2439.21,19,-76.98
BTC/USDT,2026-01-22 14:00:00,HOLD,0.49966999888420105,0.002274,0.0,0.0,True,0,HOLD,,0.002274,,,,,0.0,0.0,0.0,0.0,2,195.96,239.35,1016.78,-76.46,-2439.21,19,-76.07
BTC/USDT,2026-01-22 15:00:00,HOLD,0.4927789866924286,0.001981,0.0,0.0,True,0,HOLD,,0.001981,,,,,0.0,0.0,0.0,0.0,2,195.96,233.76,1016.78,-77.01,-2439.21,19,-76.62
BTC/USDT,2026-01-22 16:00:00,HOLD,0.4741959869861603,0.001587,0.0,1.0,False,0,HOLD,,0.001587,,,,,0.0,0.0,0.0,0.0,2,195.96,226.23,1016.78,-77.75,-2439.21,19,-77.38
BTC/USDT,2026-01-22 17:00:00,HOLD,0.5365729928016663,0.002303,1.0,1.0,True,0,HOLD,,0.002303,,,,,0.0,0.0,0.0,0.0,2,195.96,239.9,1016.78,-76.41,-2439.21,19,-76.01
BTC/USDT,2026-01-22 18:00:00,SHORT,0.4430980086326599,0.002782,0.0,0.0,True,20,CLOSE,LONG,0.008009,0.002782,2026-01-22 02:00:00,2026-01-22 18:00:00,16.0,87.09,-65.2672,-56.9,0.0302,1,186.74,248.92,1016.78,-75.52,-2496.11,20,-75.11
BTC/USDT,2026-01-22 18:00:00,SHORT,0.4430980086326599,0.002782,0.0,0.0,True,21,CLOSE,LONG,0.007941,0.002782,2026-01-22 05:00:00,2026-01-22 18:00:00,13.0,65.32,-64.9736,-42.49,0.0229,1,186.74,248.92,1016.78,-75.52,-2538.6,21,-75.11
BTC/USDT,2026-01-22 18:00:00,SHORT,0.4430980086326599,0.002782,0.0,0.0,True,22,OPEN,SHORT,0.002782,,2026-01-22 18:00:00,,,62.25,0.0,0.0,0.0,1,186.74,248.92,1016.78,-75.52,-2538.6,21,-75.11
BTC/USDT,2026-01-22 19:00:00,SHORT,0.43957599997520447,0.001486,0.0,1.0,False,23,OPEN,SHORT,0.001486,,2026-01-22 19:00:00,,,46.68,0.0,0.0,0.0,2,140.05,277.84,1016.78,-72.67,-2538.6,21,-72.22
BTC/USDT,2026-01-22 20:00:00,HOLD,0.5249649882316589,0.00169,1.0,1.0,True,0,HOLD,,0.00169,,,,,0.0,0.0,0.0,0.0,2,140.05,266.86,1016.78,-73.75,-2538.6,21,-73.31
BTC/USDT,2026-01-22 21:00:00,SHORT,0.39346998929977417,0.001923,0.0,0.0,True,24,OPEN,SHORT,0.001923,,2026-01-22 21:00:00,,,35.01,0.0,0.0,0.0,3,105.04,254.32,1016.78,-74.99,-2538.6,21,-74.57
BTC/USDT,2026-01-22 22:00:00,SHORT,0.3831619918346405,0.001762,0.0,0.0,True,25,OPEN,SHORT,0.001762,,2026-01-22 22:00:00,,,26.26,0.0,0.0,0.0,4,78.78,265.88,1016.78,-73.85,-2538.6,21,-73.41
BTC/USDT,2026-01-22 23:00:00,HOLD,0.47101300954818726,0.0016,0.0,0.0,True,0,HOLD,,0.0016,,,,,0.0,0.0,0.0,0.0,4,78.78,279.94,1016.78,-72.47,-2538.6,21,-72.01
BTC/USDT,2026-01-23 00:00:00,LONG,0.5964800119400024,0.000976,1.0,1.0,True,22,CLOSE,SHORT,0.002782,0.000976,2026-01-22 18:00:00,2026-01-23 00:00:00,6.0,62.25,64.9277,40.21,0.1026,1,250.42,333.81,1016.78,-67.17,-2498.39,22,-66.62
BTC/USDT,2026-01-23 00:00:00,LONG,0.5964800119400024,0.000976,1.0,1.0,True,23,CLOSE,SHORT,0.001486,0.000976,2026-01-22 19:00:00,2026-01-23 00:00:00,5.0,46.68,34.3427,15.91,0.0627,1,250.42,333.81,1016.78,-67.17,-2482.48,23,-66.62
BTC/USDT,2026-01-23 00:00:00,LONG,0.5964800119400024,0.000976,1.0,1.0,True,24,CLOSE,SHORT,0.001923,0.000976,2026-01-22 21:00:00,2026-01-23 00:00:00,3.0,35.01,49.2648,17.14,0.0522,1,250.42,333.81,1016.78,-67.17,-2465.34,24,-66.62
BTC/USDT,2026-01-23 00:00:00,LONG,0.5964800119400024,0.000976,1.0,1.0,True,25,CLOSE,SHORT,0.001762,0.000976,2026-01-22 22:00:00,2026-01-23 00:00:00,2.0,26.26,44.629,11.64,0.0379,1,250.42,333.81,1016.78,-67.17,-2453.69,25,-66.62
BTC/USDT,2026-01-23 00:00:00,LONG,0.5964800119400024,0.000976,1.0,1.0,True,26,OPEN,LONG,0.000976,,2026-01-23 00:00:00,,,83.47,0.0,0.0,0.0,1,250.42,333.81,1016.78,-67.17,-2453.69,25,-66.62
BTC/USDT,2026-01-23 01:00:00,HOLD,0.5139909982681274,0.001829,1.0,0.0,False,0,HOLD,,0.001829,,,,,0.0,0.0,0.0,0.0,1,250.42,406.79,1016.78,-59.99,-2453.69,25,-59.32
BTC/USDT,2026-01-23 02:00:00,HOLD,0.474355012178421,0.001701,0.0,1.0,False,0,HOLD,,0.001701,,,,,0.0,0.0,0.0,0.0,1,250.42,395.81,1016.78,-61.07,-2453.69,25,-60.42
BTC/USDT,2026-01-23 03:00:00,HOLD,0.5319049954414368,0.001886,1.0,0.0,False,0,HOLD,,0.001886,,,,,0.0,0.0,0.0,0.0,1,250.42,411.65,1016.78,-59.51,-2453.69,25,-58.84
